TIPO_REG,U_DPTO,U_MPIO,UA_CLASE,COD_ENCUESTAS,U_VIVIENDA,F_NROHOG,FA1_NRO_FALL,FA2_SEXO_FALL,FA3_EDAD_FALL,FA4_CERT_DEFUN
3,13,657,1,901335738,1,1,1,2,82,1
3,13,657,2,662753,1,1,1,2,74,1
3,13,657,2,853487,1,1,1,2,85,1
3,13,657,2,853493,1,1,1,1,94,1
3,13,657,2,853515,1,1,1,1,70,1
3,13,657,2,977451,1,1,1,2,67,1
3,13,657,2,977451,1,2,1,2,67,1
3,13,657,2,977451,1,3,1,2,67,1
3,13,657,2,977466,1,1,1,1,38,2
3,13,657,2,1113321,1,1,1,1,92,1
3,13,657,2,1113356,1,2,1,1,83,2
3,13,657,2,1113356,1,2,2,1,92,2
3,13,657,2,1501396,1,1,1,2,70,1
3,13,657,2,1501396,1,2,1,1,56,1
3,13,657,2,1501451,1,1,1,2,40,2
3,13,657,2,1501484,2,2,1,1,20,2
3,13,657,2,1841565,1,1,1,1,73,1
3,13,657,2,1994327,1,1,1,1,27,1
3,13,657,2,1995932,1,1,1,2,80,1
3,13,657,2,1995966,1,1,1,1,75,1
3,13,657,2,2137675,1,1,1,2,1,9
3,13,657,2,3711844,1,1,1,2,82,2
3,13,657,2,4113201,1,1,1,1,84,1
3,13,657,2,4383564,1,1,1,1,94,1
3,13,657,2,4383600,1,1,1,2,87,1
3,13,657,2,4383665,1,1,1,2,77,1
3,13,657,2,4549938,1,1,1,1,82,9
3,13,657,2,4736367,1,1,1,2,75,1
3,13,657,2,4738538,1,1,1,1,72,1
3,13,657,2,4738538,1,1,2,2,92,1
3,13,657,2,4738538,1,1,3,2,30,1
3,13,657,2,4738754,1,1,1,1,75,1
3,13,657,2,4979325,1,1,1,1,72,1
3,13,657,2,4979391,1,1,1,1,75,1
3,13,657,2,5168148,1,1,1,1,18,2
3,13,657,2,5168152,1,1,1,1,81,1
3,13,657,2,5168292,1,1,1,1,96,1
3,13,657,2,5288736,1,1,1,1,89,1
3,13,657,2,5786618,1,1,1,2,74,2
3,13,657,2,5790060,1,1,1,1,109,1
3,13,657,2,6016771,1,1,1,1,82,1
3,13,657,2,6016779,1,1,1,1,84,1
3,13,657,2,6097252,1,1,1,1,75,1
3,13,657,2,6235235,2,1,1,1,74,1
3,13,657,2,6235235,2,1,2,1,52,1
3,13,657,2,6235319,1,1,1,1,72,1
3,13,657,2,6235379,1,1,1,1,22,2
3,13,657,2,7550741,1,1,1,1,65,1
3,13,657,2,7782301,1,1,1,2,78,1
3,13,657,2,7782301,1,1,2,1,2,1
3,13,657,2,7949169,1,1,1,1,78,2
3,13,657,2,8397710,1,1,1,2,74,1
3,13,657,2,8397742,1,1,1,1,92,1
3,13,657,2,8905863,1,1,1,2,62,1
3,13,657,2,8905863,1,1,2,1,54,1
3,13,657,2,8905879,1,1,1,1,3,1
3,13,657,2,9643101,1,1,1,2,90,1
3,13,657,2,9643101,1,1,2,1,72,1
3,13,657,2,9831451,1,1,1,2,21,2
3,13,657,2,9831451,1,1,2,2,3,2
3,13,657,2,9977677,1,1,1,2,74,2
3,13,657,2,9977874,1,1,1,2,62,2
3,13,657,2,10537864,2,1,1,2,1,1
3,13,657,2,10537884,1,1,1,2,80,9
3,13,657,2,11176149,1,1,1,1,55,1
3,13,657,3,11921076,1,1,1,1,30,9
3,13,667,1,12715,1,1,1,1,40,1
3,13,667,1,27428,1,1,1,1,52,1
3,13,667,1,42712,2,1,1,1,40,1
3,13,667,1,119397,1,1,1,2,89,1
3,13,667,1,188581,1,1,1,2,75,1
3,13,667,1,188659,1,1,1,2,103,1
3,13,667,1,188661,1,1,1,1,86,1
3,13,667,1,245869,1,1,1,2,74,1
3,13,667,1,367005,1,1,1,2,70,1
3,13,667,1,367442,1,1,1,1,45,1
3,13,667,1,367550,1,1,1,1,75,1
3,13,667,1,375161,1,1,1,2,99,1
3,13,667,1,375199,1,1,1,1,34,1
3,13,667,1,523229,1,1,1,1,92,9
3,13,667,1,657630,1,1,1,2,67,1
3,13,667,1,659463,1,1,1,1,82,1
3,13,667,1,937683,1,1,1,1,36,1
3,13,667,1,937739,1,1,1,2,75,1
3,13,667,1,937745,1,1,1,1,90,9
3,13,667,1,1193745,1,1,1,1,70,1
3,13,667,1,1193745,1,1,2,1,60,1
3,13,667,1,1447857,1,1,1,1,61,9
3,13,667,1,1792230,1,1,1,2,63,1
3,13,667,1,1795174,1,1,1,1,65,9
3,13,667,1,1965802,1,1,1,1,0,9
3,13,667,1,1967649,1,1,1,1,38,1
3,13,667,1,2139461,1,1,1,1,78,1
3,13,667,1,2810861,1,1,1,1,21,9
3,13,667,1,3345188,1,1,1,1,5,1
3,13,667,1,3885398,1,1,1,1,24,1
3,13,667,1,9214184,1,1,1,2,87,9
3,13,667,1,9214189,1,1,1,2,86,9
3,13,667,2,937694,1,1,1,1,85,9
3,13,667,2,937694,1,1,2,1,22,9
3,13,667,2,1062643,1,1,1,1,87,2
3,13,667,2,1335665,1,1,1,1,88,1
3,13,667,2,1335718,1,1,1,2,99,1
3,13,667,2,1601340,1,1,1,1,0,2
3,13,667,2,1962180,1,1,1,1,62,1
3,13,667,2,1962180,1,1,2,2,98,1
3,13,667,2,2155125,1,1,1,2,73,1
3,13,667,2,2155376,1,1,1,1,5,1
3,13,667,2,2313547,1,1,1,2,80,9
3,13,667,2,4109521,1,1,1,1,106,2
3,13,667,2,4373652,1,1,1,1,105,1
3,13,667,2,4373704,1,1,1,1,90,1
3,13,667,2,4378176,1,1,1,1,46,1
3,13,667,2,4531393,1,1,1,1,75,1
3,13,667,2,4535339,1,1,1,1,81,1
3,13,667,2,4937961,1,1,1,2,86,1
3,13,667,2,4938012,1,1,1,2,38,9
3,13,667,2,4938012,1,1,2,2,38,9
3,13,667,2,4938088,1,1,1,1,60,9
3,13,667,2,4938088,1,1,2,1,55,9
3,13,667,2,4938088,1,1,3,1,50,2
3,13,667,2,5123056,1,1,1,2,69,1
3,13,667,2,5123059,1,1,1,2,90,1
3,13,667,2,5285128,1,1,1,1,75,1
3,13,667,2,5554445,1,1,1,1,19,1
3,13,667,2,5554521,1,1,1,2,84,1
3,13,667,2,5554521,1,1,2,1,0,2
3,13,667,2,5725050,1,1,1,2,63,2
3,13,667,2,5725073,1,1,1,1,30,1
3,13,667,2,6223717,1,1,1,1,26,1
3,13,667,2,7518930,2,1,1,2,72,1
3,13,667,2,200625095,1,1,1,1,78,1
3,13,667,3,8823209,1,1,1,1,67,1
3,13,667,3,9302514,1,1,1,2,37,1
3,13,667,3,9948919,1,1,1,2,78,1
3,13,667,3,12198013,1,1,1,2,67,2
3,13,667,3,12198013,1,1,2,2,76,2
3,13,667,3,12200137,1,1,1,2,87,2
3,13,667,3,12382858,1,1,1,2,61,2
3,13,667,3,12856507,1,1,1,1,84,1
3,13,667,3,13062650,1,1,1,1,23,9
3,13,667,3,13062665,1,1,1,2,86,1
3,13,667,3,13301946,1,1,1,1,18,1
3,13,667,3,13715625,1,1,1,1,1,2
3,13,667,3,13888633,2,1,1,1,64,2
3,13,667,3,13888697,1,1,1,2,70,2
3,13,670,1,3146756,1,1,1,1,65,1
3,13,670,1,3146777,1,1,1,2,55,1
3,13,670,1,3146780,1,1,1,1,11,1
3,13,670,1,3146790,1,1,1,1,67,1
3,13,670,1,3146827,9,1,1,1,67,1
3,13,670,1,3146832,1,1,1,1,65,1
3,13,670,1,3146851,1,1,1,1,67,1
3,13,670,1,3146932,1,1,1,2,68,1
3,13,670,1,3146932,1,1,2,1,31,1
3,13,670,1,3146932,1,1,3,2,69,1
3,13,670,1,3146978,1,1,1,1,65,1
3,13,670,1,3147082,1,1,1,1,85,1
3,13,670,1,3147235,5,1,1,2,68,1
3,13,670,1,3153425,1,1,1,1,11,1
3,13,670,1,3154203,1,1,1,1,48,1
3,13,670,1,3154579,1,1,1,1,66,1
3,13,670,1,3154755,1,1,1,1,64,1
3,13,670,1,3154801,1,1,1,1,84,1
3,13,670,1,3154823,1,2,1,1,45,9
3,13,670,1,3154823,1,2,2,1,0,1
3,13,670,1,3154823,1,2,3,1,14,2
3,13,670,1,3154855,2,1,1,1,78,1
3,13,670,1,3154920,1,1,1,1,23,9
3,13,670,1,3154957,3,1,1,2,26,1
3,13,670,1,3154983,1,1,1,1,78,1
3,13,670,1,3155032,1,1,1,1,80,1
3,13,670,1,3155078,2,1,1,2,78,1
3,13,670,1,3155113,1,1,1,1,42,1
3,13,670,1,3155116,3,1,1,2,84,1
3,13,670,1,3155165,1,1,1,1,27,1
3,13,670,1,3155210,2,1,1,1,31,1
3,13,670,1,3155310,1,1,1,1,35,9
3,13,670,1,3155329,1,1,1,1,30,2
3,13,670,1,3155452,1,1,1,2,0,1
3,13,670,1,3155459,1,1,1,2,72,1
3,13,670,1,3155563,1,1,1,2,67,1
3,13,670,1,3155612,1,1,1,1,78,1
3,13,670,1,3155661,2,1,1,1,0,2
3,13,670,1,3155719,9,1,1,2,82,1
3,13,670,1,3155722,1,1,1,2,0,2
3,13,670,1,3155796,1,1,1,2,6,1
3,13,670,1,3155823,1,1,1,2,51,1
3,13,670,1,3156154,1,1,1,2,85,1
3,13,670,1,3156368,1,1,1,1,32,1
3,13,670,1,3156414,1,1,1,2,59,9
3,13,670,1,3156421,1,1,1,1,18,1
3,13,670,1,3156455,1,1,1,1,65,1
3,13,670,1,3156473,1,1,1,2,87,1
3,13,670,1,3156522,1,1,1,1,71,1
3,13,670,1,3156694,1,1,1,1,25,1
3,13,670,1,3156781,1,1,1,2,84,1
3,13,670,1,3156829,22,1,1,2,78,9
3,13,670,1,3156844,1,1,1,1,89,1
3,13,670,1,3157026,1,1,1,1,11,9
3,13,670,1,3157069,1,1,1,1,6,2
3,13,670,1,3157102,1,1,1,1,55,1
3,13,670,1,3157366,1,1,1,1,37,9
3,13,670,1,3501730,1,1,1,1,87,1
3,13,670,1,3501731,1,1,1,2,70,1
3,13,670,1,3501745,1,1,1,1,65,1
3,13,670,1,3501764,1,1,1,1,0,2
3,13,670,1,3501932,2,1,1,2,47,1
3,13,670,1,3501964,1,1,1,1,14,1
3,13,670,1,3502005,1,1,1,1,45,1
3,13,670,1,3502707,2,1,1,2,78,1
3,13,670,1,3502744,1,1,1,2,74,1
3,13,670,1,3542092,1,1,1,1,89,1
3,13,670,1,3853508,1,1,1,2,77,1
3,13,670,1,3853525,1,1,1,2,104,1
3,13,670,1,3956182,1,1,1,2,38,1
3,13,670,1,3956321,1,1,1,2,86,1
3,13,670,1,3956815,1,1,1,2,64,1
3,13,670,1,4186771,2,1,1,1,28,1
3,13,670,1,4187104,1,1,1,1,69,1
3,13,670,1,4187214,1,1,1,1,81,1
3,13,670,1,4187214,1,1,2,2,86,1
3,13,670,1,4374147,1,1,1,1,97,1
3,13,670,1,4374819,1,1,1,1,70,1
3,13,670,1,4374865,2,1,1,1,83,1
3,13,670,1,4528930,2,1,1,1,30,1
3,13,670,1,4531075,1,1,1,2,60,1
3,13,670,1,4531239,1,1,1,1,36,1
3,13,670,1,4531592,1,1,1,1,75,1
3,13,670,1,4531814,2,1,1,2,33,1
3,13,670,1,4531814,2,1,2,1,42,1
3,13,670,1,4531870,1,1,1,2,56,1
3,13,670,1,4761110,1,1,1,1,67,1
3,13,670,1,4761120,1,1,1,1,102,1
3,13,670,1,4761141,1,1,1,2,85,1
3,13,670,1,4761154,1,1,1,2,94,1
3,13,670,1,4761545,1,1,1,2,93,1
3,13,670,1,4761660,1,1,1,1,82,1
3,13,670,1,4761687,1,1,1,2,31,1
3,13,670,1,4763758,1,1,1,1,44,1
3,13,670,1,4763792,1,1,1,2,40,1
3,13,670,1,4993767,1,1,1,1,63,1
3,13,670,1,5221346,1,1,1,1,73,2
3,13,670,1,5222311,1,1,1,1,98,1
3,13,670,1,5222832,1,1,1,2,1,9
3,13,670,1,5545499,1,1,1,2,65,1
3,13,670,1,5546115,1,1,1,2,63,1
3,13,670,1,5940916,2,1,1,1,28,1
3,13,670,1,5941210,1,1,1,2,31,1
3,13,670,1,5941281,1,1,1,2,72,1
3,13,670,1,5942565,1,1,1,1,78,1
3,13,670,1,5942869,1,1,1,1,73,1
3,13,670,1,5942977,1,1,1,1,83,2
3,13,670,1,6142552,1,1,1,1,31,1
3,13,670,1,6142577,1,1,1,1,37,1
3,13,670,1,6142841,1,1,1,1,59,9
3,13,670,1,6145037,1,1,1,2,62,1
3,13,670,1,6145056,1,1,1,2,55,1
3,13,670,1,6145104,1,1,1,1,86,1
3,13,670,1,6148111,1,1,1,1,37,9
3,13,670,1,6354040,1,1,1,2,30,1
3,13,670,1,6354251,1,1,1,2,81,1
3,13,670,1,6354660,2,1,1,1,44,1
3,13,670,1,6354663,1,1,1,1,84,2
3,13,670,1,6638867,1,1,1,2,94,1
3,13,670,1,6639151,1,1,1,1,89,1
3,13,670,1,6640429,1,1,1,2,101,1
3,13,670,1,6962517,1,1,1,1,10,1
3,13,670,1,7174859,1,1,1,1,78,1
3,13,670,1,7179301,1,1,1,1,88,1
3,13,670,1,7221916,1,1,1,1,51,1
3,13,670,1,7222051,1,1,1,1,54,1
3,13,670,1,7224164,1,1,1,2,53,2
3,13,670,1,7224604,1,1,1,1,61,1
3,13,670,1,7390702,1,1,1,1,10,1
3,13,670,1,7821175,2,1,1,1,41,1
3,13,670,1,7821419,1,1,1,1,36,1
3,13,670,1,7822190,1,1,1,1,78,1
3,13,670,1,7824600,1,1,1,1,55,1
3,13,670,1,7824912,1,1,1,2,31,1
3,13,670,1,7825886,1,1,1,1,36,1
3,13,670,1,8144940,1,1,1,2,23,1
3,13,670,1,8145013,1,1,1,2,55,1
3,13,670,1,8751005,1,1,1,2,42,1
3,13,670,1,8752089,1,1,1,2,47,1
3,13,670,1,10051169,2,1,1,1,97,1
3,13,670,1,10051717,1,1,1,1,0,1
3,13,670,1,12122367,1,1,1,2,88,1
3,13,670,1,12123757,2,1,1,1,95,1
3,13,670,1,12123788,2,1,1,2,74,1
3,13,670,1,13250782,2,1,1,1,33,2
3,13,670,1,16017474,1,1,1,1,82,1
3,13,670,1,16017528,1,1,1,1,47,1
3,13,670,1,16017560,1,1,1,1,23,1
3,13,670,1,16017674,1,1,1,2,65,1
3,13,670,1,202795503,1,1,1,2,85,1
3,13,670,1,900356285,1,1,1,1,73,1
3,13,670,1,900357013,1,1,1,1,0,2
3,13,670,1,900574962,1,1,1,1,85,1
3,13,670,2,3153824,1,1,1,1,74,1
3,13,670,2,3154044,1,1,1,1,30,1
3,13,670,2,3154076,1,1,1,1,80,1
3,13,670,2,3154101,1,1,1,1,85,2
3,13,670,2,3154123,1,1,1,1,78,1
3,13,670,2,3154313,2,1,1,2,93,1
3,13,670,2,3154327,1,1,1,1,0,9
3,13,670,2,3154327,1,1,2,1,0,9
3,13,670,2,3154341,2,1,1,1,50,1
3,13,670,2,3154422,1,1,1,1,33,1
3,13,670,2,3154460,1,1,1,2,67,1
3,13,670,2,3156215,1,1,1,2,86,1
3,13,670,2,3156486,1,1,1,1,1,2
3,13,670,2,3156495,1,1,1,1,82,1
3,13,670,2,3156874,1,1,1,2,94,1
3,13,670,2,3156908,1,1,1,1,79,1
3,13,670,2,3157444,1,1,1,1,77,1
3,13,670,2,3157666,1,1,1,1,89,1
3,13,670,2,3157674,1,1,1,1,89,1
3,13,670,2,3158206,1,1,1,1,84,1
3,13,670,2,3501933,1,1,1,1,45,1
3,13,670,2,3502020,1,1,1,2,19,1
3,13,670,2,3502140,1,1,1,2,60,1
3,13,670,2,5296274,1,2,1,2,63,2
3,13,670,2,5297038,1,1,1,1,97,9
3,13,670,2,13066071,2,1,1,1,63,1
3,13,670,2,15446919,1,1,1,1,42,9
3,13,670,3,4993894,1,1,1,1,87,9
3,13,670,3,4993908,1,1,1,1,18,1
3,13,670,3,4993946,2,1,1,1,59,9
3,13,670,3,4993946,2,1,2,2,89,2
3,13,670,3,4993946,2,1,3,1,69,9
3,13,670,3,7220977,1,1,1,1,76,1
3,13,670,3,7389024,2,1,1,1,69,1
3,13,670,3,9806190,1,1,1,1,80,1
3,13,670,3,10303666,1,1,1,1,81,1
3,13,670,3,12122572,2,1,1,1,38,1
3,13,670,3,12123894,19,1,1,1,40,1
3,13,670,3,12367686,2,1,1,1,18,1
3,13,670,3,13926273,1,1,1,2,38,1
3,13,670,3,13926428,1,1,1,1,39,1
3,13,670,3,14128208,1,1,1,1,18,1
3,13,670,3,14540763,1,1,1,2,63,1
3,13,670,3,14540792,1,1,1,1,27,1
3,13,670,3,16120901,1,1,1,1,3,1
3,13,670,3,16613978,1,1,1,2,74,1
3,13,670,3,16614001,2,1,1,1,64,1
3,13,673,1,5820,4,1,1,1,54,1
3,13,673,1,17074,1,1,1,2,32,1
3,13,673,1,629376,1,1,1,1,85,1
3,13,673,1,1972657,1,1,1,2,53,1
3,13,673,1,1972721,1,1,1,2,79,1
3,13,673,1,3412420,1,1,1,2,80,1
3,13,673,1,3412491,1,1,1,1,86,1
3,13,673,1,3725558,1,1,1,1,65,1
3,13,673,1,3939229,1,1,1,1,88,1
3,13,673,1,3939302,1,1,1,1,76,1
3,13,673,1,5036048,1,1,1,2,55,1
3,13,673,2,1483681,1,1,1,1,79,1
3,13,673,2,1483726,1,1,1,1,78,1
3,13,673,2,1760172,1,1,1,2,70,1
3,13,673,2,1760172,1,1,2,1,80,1
3,13,673,2,1962758,1,1,1,2,66,1
3,13,673,2,2694289,1,1,1,1,80,1
3,13,673,2,2694328,1,1,1,1,62,1
3,13,673,2,3530921,1,1,1,2,35,1
3,13,673,2,4237031,1,1,1,1,74,1
3,13,673,2,4366063,1,1,1,1,19,1
3,13,673,2,4366148,1,1,1,1,84,1
3,13,673,2,5035963,1,1,1,2,85,1
3,13,673,2,5035967,1,1,1,2,50,1
3,13,673,2,5035994,1,1,1,1,34,1
3,13,673,2,5036003,1,1,1,1,72,1
3,13,673,2,5036023,1,1,1,1,23,1
3,13,673,2,5038193,1,2,1,1,42,1
3,13,673,2,5038232,1,1,1,1,22,1
3,13,673,2,5280779,1,1,1,1,73,1
3,13,673,2,5510649,2,1,1,1,57,1
3,13,673,2,5784932,1,1,1,1,80,1
3,13,673,2,5785712,1,1,1,1,69,1
3,13,673,2,5785740,1,1,1,1,80,1
3,13,673,2,5786050,1,1,1,1,52,1
3,13,673,2,5786394,1,1,1,1,54,1
3,13,673,2,6223592,1,1,1,2,69,1
3,13,673,2,6672552,1,1,1,2,91,1
3,13,673,2,6672631,1,1,1,1,92,1
3,13,673,2,7426380,1,1,1,2,87,1
3,13,673,2,7427855,1,1,1,1,84,1
3,13,673,2,7638227,2,1,1,1,50,1
3,13,673,2,7638227,2,1,2,1,17,1
3,13,673,2,7744892,1,1,1,2,40,1
3,13,673,2,7745590,1,1,1,2,21,1
3,13,673,2,7942177,1,2,1,1,60,1
3,13,683,1,6473,1,1,1,1,37,1
3,13,683,1,6479,4,1,1,2,0,9
3,13,683,1,6479,4,1,2,2,0,9
3,13,683,1,6479,4,1,3,1,0,9
3,13,683,1,39332,1,1,1,2,34,9
3,13,683,1,63011,1,1,1,1,21,1
3,13,683,1,261203,1,1,1,2,58,2
3,13,683,1,345548,1,1,1,2,52,9
3,13,683,1,485825,1,1,1,2,94,1
3,13,683,1,587446,8,1,1,2,78,2
3,13,683,1,914378,3,1,1,1,85,1
3,13,683,1,914412,1,1,1,2,47,9
3,13,683,1,1180661,1,1,1,1,87,1
3,13,683,1,1348221,1,1,1,2,57,1
3,13,683,1,1889133,1,1,1,2,62,1
3,13,683,1,1889140,1,1,1,2,52,1
3,13,683,1,1889140,1,1,2,1,30,1
3,13,683,1,1968286,1,1,1,1,60,1
3,13,683,1,1968382,1,1,1,2,63,1
3,13,683,1,2124715,1,1,1,2,46,1
3,13,683,1,2332333,2,1,1,2,64,1
3,13,683,1,2834386,1,1,1,1,24,1
3,13,683,1,2834386,1,2,1,1,24,1
3,13,683,1,2854559,1,1,1,2,80,1
3,13,683,1,3866185,1,1,1,2,1,1
3,13,683,1,3866193,1,1,1,2,1,1
3,13,683,1,3866224,2,1,1,1,1,1
3,13,683,1,3866226,1,1,1,1,1,1
3,13,683,1,4169002,1,1,1,1,94,1
3,13,683,1,4169070,2,2,1,1,45,1
3,13,683,1,4169973,1,1,1,1,72,9
3,13,683,1,4172133,1,1,1,1,94,2
3,13,683,1,4969756,1,1,1,2,70,1
3,13,683,1,4969756,1,2,1,2,70,1
3,13,683,1,4969756,1,3,1,2,70,1
3,13,683,1,4969865,1,1,1,2,78,9
3,13,683,1,4971624,3,1,1,2,75,9
3,13,683,1,4971958,2,2,1,1,52,1
3,13,683,1,5256162,2,1,1,2,84,1
3,13,683,1,5256162,2,1,2,1,84,1
3,13,683,1,5256238,1,1,1,2,56,1
3,13,683,1,5331451,2,1,1,1,70,9
3,13,683,1,5889854,2,1,1,2,13,1
3,13,683,1,5891677,1,1,1,2,0,1
3,13,683,1,5960476,3,1,1,1,71,1
3,13,683,1,6330895,1,1,1,2,46,1
3,13,683,1,6330904,1,1,1,2,64,1
3,13,683,1,6400016,2,1,1,1,84,1
3,13,683,1,6400055,1,1,1,1,80,1
3,13,683,1,6400080,1,1,1,2,23,1
3,13,683,1,6400138,1,1,1,1,93,1
3,13,683,1,6400143,5,1,1,1,85,1
3,13,683,1,6400178,4,1,1,2,1,1
3,13,683,1,6872636,1,1,1,2,47,9
3,13,683,1,6872668,1,1,1,2,56,2
3,13,683,1,6872668,1,2,1,2,56,2
3,13,683,1,7058858,1,1,1,1,83,1
3,13,683,1,7058919,1,1,1,1,0,2
3,13,683,1,7268602,1,1,1,2,63,1
3,13,683,1,7758400,3,1,1,1,0,2
3,13,683,1,7938009,3,1,1,2,20,1
3,13,683,1,7938009,3,2,1,2,20,1
3,13,683,1,7938026,1,1,1,1,0,1
3,13,683,1,7938032,6,1,1,1,0,1
3,13,683,1,8166627,1,1,1,1,58,1
3,13,683,1,8572543,1,1,1,1,68,1
3,13,683,1,113274566,1,1,1,2,26,1
3,13,683,3,15536,1,1,1,2,0,9
3,13,683,3,419915,1,1,1,2,1,1
3,13,683,3,419936,1,1,1,2,1,1
3,13,683,3,542836,1,1,1,2,27,1
3,13,683,3,545619,1,1,1,2,1,9
3,13,683,3,545629,1,1,1,2,1,1
3,13,683,3,715591,2,1,1,1,92,1
3,13,683,3,715603,1,2,1,2,74,1
3,13,683,3,2890443,1,1,1,2,96,1
3,13,688,1,49057,1,1,1,1,86,1
3,13,688,1,115406,1,1,1,2,0,9
3,13,688,1,315429,1,2,1,2,92,9
3,13,688,1,315439,1,2,1,1,42,9
3,13,688,1,335789,1,1,1,2,62,9
3,13,688,1,556177,1,1,1,1,62,1
3,13,688,1,632357,1,1,1,1,80,2
3,13,688,1,720670,1,1,1,1,89,1
3,13,688,1,1025272,1,1,1,2,52,1
3,13,688,1,1188972,1,1,1,2,52,1
3,13,688,1,2305489,1,3,1,2,0,1
3,13,688,1,2305695,1,1,1,1,25,2
3,13,688,1,2792546,1,2,1,1,77,1
3,13,688,1,3975553,1,1,1,1,75,1
3,13,688,1,4152614,1,1,1,2,84,9
3,13,688,1,4156373,3,1,1,1,0,9
3,13,688,1,4156771,1,2,1,2,77,1
3,13,688,1,4320919,1,1,1,1,78,1
3,13,688,1,5290154,1,1,1,1,80,2
3,13,688,1,5290707,1,1,1,2,80,2
3,13,688,1,5628483,1,1,1,2,86,1
3,13,688,1,6011649,1,1,1,1,79,1
3,13,688,1,6011702,1,1,1,1,57,2
3,13,688,1,6288529,1,1,1,2,68,1
3,13,688,1,6288529,1,1,2,1,51,1
3,13,688,1,6508438,1,1,1,2,2,1
3,13,688,1,6508637,1,1,1,2,102,1
3,13,688,1,6974889,1,1,1,1,63,1
3,13,688,1,6974889,1,2,1,1,63,1
3,13,688,1,7361743,1,1,1,1,49,1
3,13,688,1,7361743,1,2,1,1,49,1
3,13,688,1,7842662,1,1,1,1,15,1
3,13,688,1,7842737,3,2,1,2,80,1
3,13,688,1,7842838,2,1,1,1,42,1
3,13,688,1,7842872,1,2,1,1,46,1
3,13,688,1,7842872,1,7,1,2,84,1
3,13,688,1,8149729,1,2,1,1,0,9
3,13,688,1,8954704,1,1,1,1,65,1
3,13,688,1,8954728,2,1,1,1,34,1
3,13,688,1,8954809,1,1,1,1,18,1
3,13,688,1,9178150,1,1,1,1,68,1
3,13,688,1,9621171,1,2,1,1,46,1
3,13,688,1,9625819,1,1,1,1,86,1
3,13,688,1,9922975,2,1,1,1,42,1
3,13,688,1,9922975,2,1,2,2,93,1
3,13,688,1,10148640,1,1,1,2,101,1
3,13,688,1,10382738,3,2,1,1,72,1
3,13,688,1,10628055,1,1,1,1,0,9
3,13,688,1,11002108,2,1,1,2,48,1
3,13,688,1,11060677,3,1,1,2,73,1
3,13,688,1,11060695,1,1,1,2,64,1
3,13,688,1,11060719,1,1,1,1,60,1
3,13,688,1,11319559,1,1,1,2,40,1
3,13,688,1,11810373,1,1,1,1,39,1
3,13,688,1,11840361,1,1,1,2,55,1
3,13,688,1,11841222,1,1,1,1,53,2
3,13,688,1,12432737,1,1,1,2,73,1
3,13,688,1,12696452,1,1,1,1,36,1
3,13,688,1,12699983,1,1,1,1,19,1
3,13,688,1,12936061,1,1,1,2,70,1
3,13,688,1,13643808,1,1,1,1,40,9
3,13,688,1,13780913,1,3,1,1,42,1
3,13,688,1,13782696,1,2,1,1,73,1
3,13,688,1,13959622,1,1,1,1,80,2
3,13,688,1,14458736,1,1,1,1,50,1
3,13,688,1,14458763,1,2,1,1,68,1
3,13,688,1,14599989,1,2,1,1,84,2
3,13,688,1,14637938,1,3,1,1,23,1
3,13,688,1,14637972,6,1,1,2,62,1
3,13,688,1,14637974,1,1,1,1,3,1
3,13,688,1,14637975,1,1,1,2,62,1
3,13,688,1,14818200,1,2,1,1,56,9
3,13,688,1,14919511,1,1,1,2,80,1
3,13,688,1,14919693,3,1,1,2,72,1
3,13,688,1,15154735,1,1,1,1,85,1
3,13,688,1,15406881,1,1,1,1,15,1
3,13,688,1,15406881,1,2,1,1,15,1
3,13,688,1,15406881,1,3,1,1,15,1
3,13,688,1,15408534,2,1,1,1,42,1
3,13,688,1,15535745,1,1,1,1,21,1
3,13,688,1,15535788,1,2,1,2,72,1
3,13,688,1,15678443,8,1,1,1,48,1
3,13,688,1,15760485,6,2,1,2,29,1
3,13,688,1,15772497,4,1,1,2,84,1
3,13,688,1,901055827,1,1,1,1,63,1
3,13,688,1,902067968,1,1,1,1,53,1
3,13,688,2,3245758,1,3,1,2,32,9
3,13,688,2,3250786,1,1,1,1,38,1
3,13,688,2,6744616,1,1,1,1,84,1
3,13,688,2,6744633,1,1,1,2,67,9
3,13,688,2,7365381,1,1,1,1,64,1
3,13,688,2,8071323,2,1,1,2,0,2
3,13,688,2,8757054,1,1,1,2,25,9
3,13,688,2,9053042,1,1,1,1,63,1
3,13,688,2,10658891,1,1,1,2,72,1
3,13,688,2,11640408,1,1,1,2,35,9
3,13,688,2,11840460,1,1,1,2,27,1
3,13,688,2,12433300,1,1,1,2,91,9
3,13,688,3,6974881,2,1,1,2,82,9
3,13,688,3,6974957,1,1,1,1,80,1
3,13,688,3,7160314,2,1,1,1,42,9
3,13,688,3,7628526,3,3,1,1,84,2
3,13,688,3,8117497,1,1,1,1,77,1
3,13,688,3,8758362,3,1,1,1,78,1
3,13,688,3,8758498,1,1,1,1,0,9
3,13,688,3,8886999,1,1,1,2,1,9
3,13,688,3,8886999,1,1,2,1,1,9
3,13,688,3,9178027,1,1,1,2,62,1
3,13,688,3,9401205,1,1,1,1,84,1
3,13,688,3,9401219,1,1,1,2,88,1
3,13,688,3,9922941,1,2,1,2,57,9
3,13,688,3,9923090,1,1,1,1,0,1
3,13,688,3,9923101,1,1,1,1,49,1
